Device/Package xc7k480tffg1156 12/21/2011 11:16:42,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
N19,GND,NA,NA,NA,NA,NA,NA
N2,GND,NA,NA,NA,NA,NA,NA
N21,GND,NA,NA,NA,NA,NA,NA
N23,GND,NA,NA,NA,NA,NA,NA
N31,GND,NA,NA,NA,NA,NA,NA
N5,GND,NA,NA,NA,NA,NA,NA
N7,GND,NA,NA,NA,NA,NA,NA
N9,GND,NA,NA,NA,NA,NA,NA
P10,GND,NA,NA,NA,NA,NA,NA
P12,GND,NA,NA,NA,NA,NA,NA
P14,GND,NA,NA,NA,NA,NA,NA
P16,GND,NA,NA,NA,NA,NA,NA
P18,GND,NA,NA,NA,NA,NA,NA
P20,GND,NA,NA,NA,NA,NA,NA
P22,GND,NA,NA,NA,NA,NA,NA
P28,GND,NA,NA,NA,NA,NA,NA
P3,GND,NA,NA,NA,NA,NA,NA
P4,GND,NA,NA,NA,NA,NA,NA
P7,GND,NA,NA,NA,NA,NA,NA
P8,GND,NA,NA,NA,NA,NA,NA
P9,GND,NA,NA,NA,NA,NA,NA
R1,GND,NA,NA,NA,NA,NA,NA
R10,GND,NA,NA,NA,NA,NA,NA
R11,GND,NA,NA,NA,NA,NA,NA
R13,GND,NA,NA,NA,NA,NA,NA
R15,GND,NA,NA,NA,NA,NA,NA
R17,GND,NA,NA,NA,NA,NA,NA
R19,GND,NA,NA,NA,NA,NA,NA
R21,GND,NA,NA,NA,NA,NA,NA
R23,GND,NA,NA,NA,NA,NA,NA
R25,GND,NA,NA,NA,NA,NA,NA
R5,GND,NA,NA,NA,NA,NA,NA
R9,GND,NA,NA,NA,NA,NA,NA
T11,GND,NA,NA,NA,NA,NA,NA
T12,GND,NA,NA,NA,NA,NA,NA
T14,GND,NA,NA,NA,NA,NA,NA
T18,GND,NA,NA,NA,NA,NA,NA
T20,GND,NA,NA,NA,NA,NA,NA
T22,GND,NA,NA,NA,NA,NA,NA
T32,GND,NA,NA,NA,NA,NA,NA
T4,GND,NA,NA,NA,NA,NA,NA
T7,GND,NA,NA,NA,NA,NA,NA
T8,GND,NA,NA,NA,NA,NA,NA
U1,GND,NA,NA,NA,NA,NA,NA
U10,GND,NA,NA,NA,NA,NA,NA
U11,GND,NA,NA,NA,NA,NA,NA
U13,GND,NA,NA,NA,NA,NA,NA
U15,GND,NA,NA,NA,NA,NA,NA
U19,GND,NA,NA,NA,NA,NA,NA
U2,GND,NA,NA,NA,NA,NA,NA
U21,GND,NA,NA,NA,NA,NA,NA
U23,GND,NA,NA,NA,NA,NA,NA
U29,GND,NA,NA,NA,NA,NA,NA
U5,GND,NA,NA,NA,NA,NA,NA
U9,GND,NA,NA,NA,NA,NA,NA
V10,GND,NA,NA,NA,NA,NA,NA
V12,GND,NA,NA,NA,NA,NA,NA
V14,GND,NA,NA,NA,NA,NA,NA
V18,GND,NA,NA,NA,NA,NA,NA
V20,GND,NA,NA,NA,NA,NA,NA
V22,GND,NA,NA,NA,NA,NA,NA
V26,GND,NA,NA,NA,NA,NA,NA
V3,GND,NA,NA,NA,NA,NA,NA
V4,GND,NA,NA,NA,NA,NA,NA
V7,GND,NA,NA,NA,NA,NA,NA
V8,GND,NA,NA,NA,NA,NA,NA
V9,GND,NA,NA,NA,NA,NA,NA
W1,GND,NA,NA,NA,NA,NA,NA
W11,GND,NA,NA,NA,NA,NA,NA
W13,GND,NA,NA,NA,NA,NA,NA
W15,GND,NA,NA,NA,NA,NA,NA
W19,GND,NA,NA,NA,NA,NA,NA
W21,GND,NA,NA,NA,NA,NA,NA
W23,GND,NA,NA,NA,NA,NA,NA
W33,GND,NA,NA,NA,NA,NA,NA
W5,GND,NA,NA,NA,NA,NA,NA
W9,GND,NA,NA,NA,NA,NA,NA
Y10,GND,NA,NA,NA,NA,NA,NA
Y12,GND,NA,NA,NA,NA,NA,NA
Y14,GND,NA,NA,NA,NA,NA,NA
Y16,GND,NA,NA,NA,NA,NA,NA
Y18,GND,NA,NA,NA,NA,NA,NA
Y20,GND,NA,NA,NA,NA,NA,NA
Y22,GND,NA,NA,NA,NA,NA,NA
Y30,GND,NA,NA,NA,NA,NA,NA
Y4,GND,NA,NA,NA,NA,NA,NA
Y7,GND,NA,NA,NA,NA,NA,NA
Y8,GND,NA,NA,NA,NA,NA,NA
Y9,GND,NA,NA,NA,NA,NA,NA
AA10,VCCINT,NA,NA,NA,NA,NA,NA
AA12,VCCINT,NA,NA,NA,NA,NA,NA
AA14,VCCINT,NA,NA,NA,NA,NA,NA
AA22,VCCINT,NA,NA,NA,NA,NA,NA
AB11,VCCINT,NA,NA,NA,NA,NA,NA
AB13,VCCINT,NA,NA,NA,NA,NA,NA
AB21,VCCINT,NA,NA,NA,NA,NA,NA
AB23,VCCINT,NA,NA,NA,NA,NA,NA
AC12,VCCINT,NA,NA,NA,NA,NA,NA
AC14,VCCINT,NA,NA,NA,NA,NA,NA
AC22,VCCINT,NA,NA,NA,NA,NA,NA
AD11,VCCINT,NA,NA,NA,NA,NA,NA
AD13,VCCINT,NA,NA,NA,NA,NA,NA
AD21,VCCINT,NA,NA,NA,NA,NA,NA
AD23,VCCINT,NA,NA,NA,NA,NA,NA
AE12,VCCINT,NA,NA,NA,NA,NA,NA
AE14,VCCINT,NA,NA,NA,NA,NA,NA
AE22,VCCINT,NA,NA,NA,NA,NA,NA
AF11,VCCINT,NA,NA,NA,NA,NA,NA
AF13,VCCINT,NA,NA,NA,NA,NA,NA
AF21,VCCINT,NA,NA,NA,NA,NA,NA
AF23,VCCINT,NA,NA,NA,NA,NA,NA
J12,VCCINT,NA,NA,NA,NA,NA,NA
J14,VCCINT,NA,NA,NA,NA,NA,NA
J16,VCCINT,NA,NA,NA,NA,NA,NA
J18,VCCINT,NA,NA,NA,NA,NA,NA
J20,VCCINT,NA,NA,NA,NA,NA,NA
J22,VCCINT,NA,NA,NA,NA,NA,NA
K11,VCCINT,NA,NA,NA,NA,NA,NA
K13,VCCINT,NA,NA,NA,NA,NA,NA
K15,VCCINT,NA,NA,NA,NA,NA,NA
K17,VCCINT,NA,NA,NA,NA,NA,NA
K19,VCCINT,NA,NA,NA,NA,NA,NA
K21,VCCINT,NA,NA,NA,NA,NA,NA
K23,VCCINT,NA,NA,NA,NA,NA,NA
L12,VCCINT,NA,NA,NA,NA,NA,NA
L14,VCCINT,NA,NA,NA,NA,NA,NA
L16,VCCINT,NA,NA,NA,NA,NA,NA
L18,VCCINT,NA,NA,NA,NA,NA,NA
L20,VCCINT,NA,NA,NA,NA,NA,NA
L22,VCCINT,NA,NA,NA,NA,NA,NA
M11,VCCINT,NA,NA,NA,NA,NA,NA
M13,VCCINT,NA,NA,NA,NA,NA,NA
M15,VCCINT,NA,NA,NA,NA,NA,NA
M17,VCCINT,NA,NA,NA,NA,NA,NA
M19,VCCINT,NA,NA,NA,NA,NA,NA
M21,VCCINT,NA,NA,NA,NA,NA,NA
M23,VCCINT,NA,NA,NA,NA,NA,NA
N12,VCCINT,NA,NA,NA,NA,NA,NA
N14,VCCINT,NA,NA,NA,NA,NA,NA
N16,VCCINT,NA,NA,NA,NA,NA,NA
N18,VCCINT,NA,NA,NA,NA,NA,NA
N20,VCCINT,NA,NA,NA,NA,NA,NA
N22,VCCINT,NA,NA,NA,NA,NA,NA
P11,VCCINT,NA,NA,NA,NA,NA,NA
P13,VCCINT,NA,NA,NA,NA,NA,NA
P15,VCCINT,NA,NA,NA,NA,NA,NA
P17,VCCINT,NA,NA,NA,NA,NA,NA
P19,VCCINT,NA,NA,NA,NA,NA,NA
P21,VCCINT,NA,NA,NA,NA,NA,NA
P23,VCCINT,NA,NA,NA,NA,NA,NA
R12,VCCINT,NA,NA,NA,NA,NA,NA
R14,VCCINT,NA,NA,NA,NA,NA,NA
R16,VCCINT,NA,NA,NA,NA,NA,NA
R18,VCCINT,NA,NA,NA,NA,NA,NA
R22,VCCINT,NA,NA,NA,NA,NA,NA
T13,VCCINT,NA,NA,NA,NA,NA,NA
T15,VCCINT,NA,NA,NA,NA,NA,NA
T21,VCCINT,NA,NA,NA,NA,NA,NA
T23,VCCINT,NA,NA,NA,NA,NA,NA
U12,VCCINT,NA,NA,NA,NA,NA,NA
U14,VCCINT,NA,NA,NA,NA,NA,NA
U18,VCCINT,NA,NA,NA,NA,NA,NA
U22,VCCINT,NA,NA,NA,NA,NA,NA
V11,VCCINT,NA,NA,NA,NA,NA,NA
V13,VCCINT,NA,NA,NA,NA,NA,NA
V15,VCCINT,NA,NA,NA,NA,NA,NA
V21,VCCINT,NA,NA,NA,NA,NA,NA
V23,VCCINT,NA,NA,NA,NA,NA,NA
W10,VCCINT,NA,NA,NA,NA,NA,NA
W12,VCCINT,NA,NA,NA,NA,NA,NA
W14,VCCINT,NA,NA,NA,NA,NA,NA
W18,VCCINT,NA,NA,NA,NA,NA,NA
W22,VCCINT,NA,NA,NA,NA,NA,NA
Y11,VCCINT,NA,NA,NA,NA,NA,NA
Y13,VCCINT,NA,NA,NA,NA,NA,NA
Y21,VCCINT,NA,NA,NA,NA,NA,NA
Y23,VCCINT,NA,NA,NA,NA,NA,NA
AA16,VCCAUX,NA,NA,NA,NA,NA,NA
AA18,VCCAUX,NA,NA,NA,NA,NA,NA
AB15,VCCAUX,NA,NA,NA,NA,NA,NA
AB17,VCCAUX,NA,NA,NA,NA,NA,NA
AC16,VCCAUX,NA,NA,NA,NA,NA,NA
AC18,VCCAUX,NA,NA,NA,NA,NA,NA
AD15,VCCAUX,NA,NA,NA,NA,NA,NA
AD17,VCCAUX,NA,NA,NA,NA,NA,NA
AE16,VCCAUX,NA,NA,NA,NA,NA,NA
AE18,VCCAUX,NA,NA,NA,NA,NA,NA
AF15,VCCAUX,NA,NA,NA,NA,NA,NA
AF17,VCCAUX,NA,NA,NA,NA,NA,NA
Y15,VCCAUX,NA,NA,NA,NA,NA,NA
Y17,VCCAUX,NA,NA,NA,NA,NA,NA
G14,VCCO_0,NA,0,NA,NA,NA,NA
H13,VCCO_0,NA,0,NA,NA,NA,NA
AH21,VCCO_11,NA,11,NA,NA,NA,NA
AJ18,VCCO_11,NA,11,NA,NA,NA,NA
AK15,VCCO_11,NA,11,NA,NA,NA,NA
AL22,VCCO_11,NA,11,NA,NA,NA,NA
AM19,VCCO_11,NA,11,NA,NA,NA,NA
AN16,VCCO_11,NA,11,NA,NA,NA,NA
AF27,VCCO_12,NA,12,NA,NA,NA,NA
AG24,VCCO_12,NA,12,NA,NA,NA,NA
AJ28,VCCO_12,NA,12,NA,NA,NA,NA
AK25,VCCO_12,NA,12,NA,NA,NA,NA
AN26,VCCO_12,NA,12,NA,NA,NA,NA
AP23,VCCO_12,NA,12,NA,NA,NA,NA
AD33,VCCO_13,NA,13,NA,NA,NA,NA
AE30,VCCO_13,NA,13,NA,NA,NA,NA
AG34,VCCO_13,NA,13,NA,NA,NA,NA
AH31,VCCO_13,NA,13,NA,NA,NA,NA
AL32,VCCO_13,NA,13,NA,NA,NA,NA
AM29,VCCO_13,NA,13,NA,NA,NA,NA
AN33,VCCO_13,NA,13,NA,NA,NA,NA
AA32,VCCO_14,NA,14,NA,NA,NA,NA
AB29,VCCO_14,NA,14,NA,NA,NA,NA
AC26,VCCO_14,NA,14,NA,NA,NA,NA
V31,VCCO_14,NA,14,NA,NA,NA,NA
W28,VCCO_14,NA,14,NA,NA,NA,NA
Y25,VCCO_14,NA,14,NA,NA,NA,NA
N26,VCCO_15,NA,15,NA,NA,NA,NA
P33,VCCO_15,NA,15,NA,NA,NA,NA
R30,VCCO_15,NA,15,NA,NA,NA,NA
T27,VCCO_15,NA,15,NA,NA,NA,NA
U24,VCCO_15,NA,15,NA,NA,NA,NA
U34,VCCO_15,NA,15,NA,NA,NA,NA
A32,VCCO_16,NA,16,NA,NA,NA,NA
B29,VCCO_16,NA,16,NA,NA,NA,NA
D33,VCCO_16,NA,16,NA,NA,NA,NA
E30,VCCO_16,NA,16,NA,NA,NA,NA
G34,VCCO_16,NA,16,NA,NA,NA,NA
H31,VCCO_16,NA,16,NA,NA,NA,NA
L32,VCCO_16,NA,16,NA,NA,NA,NA
C26,VCCO_17,NA,17,NA,NA,NA,NA
F27,VCCO_17,NA,17,NA,NA,NA,NA
G24,VCCO_17,NA,17,NA,NA,NA,NA
J28,VCCO_17,NA,17,NA,NA,NA,NA
K25,VCCO_17,NA,17,NA,NA,NA,NA
M29,VCCO_17,NA,17,NA,NA,NA,NA
A22,VCCO_18,NA,18,NA,NA,NA,NA
B19,VCCO_18,NA,18,NA,NA,NA,NA
C16,VCCO_18,NA,18,NA,NA,NA,NA
D23,VCCO_18,NA,18,NA,NA,NA,NA
E20,VCCO_18,NA,18,NA,NA,NA,NA
F17,VCCO_18,NA,18,NA,NA,NA,NA
H21,VCCO_18,NA,18,NA,NA,NA,NA
AA20,VCCBRAM,NA,NA,NA,NA,NA,NA
AB19,VCCBRAM,NA,NA,NA,NA,NA,NA
AC20,VCCBRAM,NA,NA,NA,NA,NA,NA
AD19,VCCBRAM,NA,NA,NA,NA,NA,NA
AE20,VCCBRAM,NA,NA,NA,NA,NA,NA
AF19,VCCBRAM,NA,NA,NA,NA,NA,NA
R20,VCCBRAM,NA,NA,NA,NA,NA,NA
T19,VCCBRAM,NA,NA,NA,NA,NA,NA
U20,VCCBRAM,NA,NA,NA,NA,NA,NA
V19,VCCBRAM,NA,NA,NA,NA,NA,NA
W20,VCCBRAM,NA,NA,NA,NA,NA,NA
Y19,VCCBRAM,NA,NA,NA,NA,NA,NA
,,,,,,,
Total Number of Pins Generated, 1156,,,,,,,
